path,label,cluster_id
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b624932d75518b5331084e56e4a03b03.jpg,0,3886
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b6360796a93c4d03f2f927163f85b5b8.jpg,0,3887
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b63c960f3265871bc180ac78bba794f4.jpg,0,3888
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b6625a9d2ddece6b556593aeda622231.jpg,0,3889
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b67be76c2435d5415af48fc779d20c1a.jpg,0,3890
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b69c6e1cffc44799658dc7aa1659c7ca.jpg,0,1850
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b6c72782298ed05e02df15a250c378ea.jpg,0,3891
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b7483bb613c0398fdd96d55499e1b843.jpg,0,3893
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b76f3b1839e1ecc5a474c5425bd3029d.jpg,0,3894
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b77d5c16ee8a181cfa8b6595e9ba22f1.jpg,0,3895
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b7a51728f094ec8ad4325f201e0041a3.jpg,0,3896
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b7cc9470991eeca6d0a1eb3c67586f03.jpg,0,3899
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b7ce4a1644e2a503052addb5ceceb9cf.jpg,0,3900
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b7d6e5108b64d5bebc075bc2d2912378.jpg,0,3901
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b7e90817814ae88770e9fced201337b8.jpg,0,3902
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b8781b7bd238cee0914b0b2fea2c9780.jpg,0,3904
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b88fbd375744b5c6f9cb3c376f7cc1f8.jpg,0,3905
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b8a0aab5ba445a4ac29ad4ab4ee4fff1.jpg,0,3009
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b8b050fc45d6bc41392ef0217f713934.jpg,0,3907
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b8b0aafeec8159052f26fe2cc0c555ec.jpg,0,3282
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b8b5b52ba2f036ba9f3ba6dd6b7567d0.jpg,0,3908
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b8bce399bacb15ef8040e12bca6fd165.jpg,0,3909
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b8c3349e338ad10d8f22f0c46dbb4d95.jpg,0,3910
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b8ddb77eb0c0d2d863c121c6911542d8.jpg,0,3911
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b93576ee9432e76d6753a76200702ac3.jpg,0,3913
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b93ffd622c05c18401556898d3748a56.jpg,0,3914
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b94464773b776f5ca1472616d5f2b31d.jpg,0,3915
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b9731a6324eb0b6c22815289c9e4e7f9.jpg,0,3916
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b99d7f3920ff5cb119e6fa53c24f8377.jpg,0,3917
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\b9e1989437eb733cfc80d121c313b3a9.jpg,0,3919
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\ba13aee35113c1bfc697bf64653278e6.jpg,0,3920
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\ba52d7886fedb002c8491c5f68fc3f6c.jpg,0,3921
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\ba604d444f611d8e4604cdb9089c84f5.jpg,0,3922
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\ba8500c6f38019ec38a0bd0634f7af27.jpg,0,3923
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\ba87626bf211ddffe746ea640b810be7.jpg,0,3924
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bab0208e06ad272c9beb5068ca14464d.jpg,0,3925
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\babdf89dcac935bf30a9d2a77867cda9.jpg,0,3926
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bae971d414f2d60236ed1abb5bad95bb.jpg,0,3928
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bb2abc4553437ce1014c3ed86a4716db.jpg,0,3929
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bb42b546418aad7440d6b7cce8da9f53.jpg,0,3931
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bb4b24f726634fe85508908e7d2d1f07.jpg,0,2368
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bb57c9fd252aa0d5443f32233a291af6.jpg,0,3932
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bbb3ee6541027d0b375af9361e7d02fa.jpg,0,3934
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bbc4fd7634586ec9f7dc5732c7f356ab.jpg,0,3935
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bbe1f04179f915f2956303389970cb38.jpg,0,3937
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bbeb06853284d1f2b64ee27d896460fe.jpg,0,2201
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bbf2f589cf3814f78bda8084dc67478f.jpg,0,3941
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bbfffcf782c1292830058fa6c3d71459.jpg,0,3942
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bc00b25f33f3c67b3c2e211cbfe07620.jpg,0,3943
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bc0949c148225a93d3262f0f1b158eb7.jpg,0,3944
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bc23d690e90faf8af85a80173f5c7377.jpg,0,3946
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bc5cc97018a0c5d10d41a92c3baac007.jpg,0,3947
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bc717547454b2d859964b1825464c32a.jpg,0,3749
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bc7bcd71131a1d07e62d04badc36eed0.jpg,0,3948
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bc87e80476528384b60e6d93de0f53f1.jpg,0,3949
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bc8802ae5b8350177cb9081409073242.jpg,0,3018
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bc92d124024d2736ffeec1b0d09c359b.jpg,0,3950
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bc98e6155bd2313c120dc37b9d83d3cc.jpg,0,2394
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bceefb3a75175fe92b4a643f6dbb23d5.jpg,0,3952
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bcef961b5585c4e8d596f10821d3c4cb.jpg,0,3953
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bcf88fbdeb58b13de370fd3b5c79fd25.jpg,0,3954
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bcfc13cad063ea723961abb853fa64de.jpg,0,3955
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bd10ddcfc815a7cf9e17237de2e8f04a.jpg,0,3957
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bd1b03d06039f9a68e3a6b3460941bed.jpg,0,3958
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bd33e42aaa0fd5be5ec634470803cd0c.jpg,0,3959
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bd367d7817bb82b24d274dddfdf44645.jpg,0,3501
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bd3e24fc31c94e26f936c4a39a89204a.jpg,0,3960
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bd80c88d8268257e9cbf349fcfaa5630.jpg,0,3961
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bd81a83892bf39cbe37bd9c88d2cdb71.jpg,0,3962
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bdcafc2f497ae7adf0520c3eadc17354.jpg,0,3966
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bde34528036c4f99b0069c249aae57f2.jpg,0,3967
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bdf484f7b63a1e754c5cf91f2ab6f2b9.jpg,0,3968
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\be0816490bb4cfef3859385cc09f8548.jpg,0,3969
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\be12029a73dee31e07ac1ad076c08ff9.jpg,0,3970
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\be3e8e6dcd4c37e297b204cfe8d6493d.jpg,0,3971
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\be43aa26e77a02c6aed77d3a909b8f16.jpg,0,3972
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\be4d653d46d28bc68786f9570fff7735.jpg,0,3973
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\be630da5a796b8f7402881ebcc60b657.jpg,0,3974
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\be740002d3b130f6cc3e88d0f4692e41.jpg,0,3976
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\be809c57ad3ba34d7ae4f693f65a8b99.jpg,0,3977
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\be91cf84d9a8faac4a0a818c09a331fb.jpg,0,3978
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\be9276d84c0dac4c65d437802fc7011c.jpg,0,3979
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\be9658f538b39e5551bcbf6d258135f3.jpg,0,3980
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bea156c985f42defae9af375e1dabc0f.jpg,0,3981
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bed293adcd46017926eeda9f39db41c6.jpg,0,3983
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\beda42457458f46342a8b10e87e3cf88.jpg,0,3984
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bee77f20161c80b2061cce105b89a000.jpg,0,3986
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bee7fb776e8c9b8ac18074b01b304783.jpg,0,3987
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bf093201933a97bd1f2bd8876e023e5a.jpg,0,3988
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bf1007719b7e947be10c2b1f55a10b85.jpg,0,3989
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bf227f8319e9d8fd10d09dad338c7d46.jpg,0,3991
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bf26f1ae3ffe0e7b066b60159d8b5766.jpg,0,3993
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bf39ec0e14003d61767967981b84dd18.jpg,0,3995
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bf4d8ca613789ef48dc15820d0310c88.jpg,0,3996
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bf7f2c697af9f3cf97d528ffe74b3518.jpg,0,3998
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\bfd4afba9e9cdf507fb3e938ee3b7155.jpg,0,4000
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c03ebe57c4ddfeb877c22c4301774dd4.jpg,0,4003
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c04099e702c58cc26788a65944191f66.jpg,0,4004
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c04d08684d15fcda622ad08786b2ae18.jpg,0,4005
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c04e68f3fe772e359c646acfafe96988.jpg,0,4006
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c06ee2d983ecbf07188f2bee914ae0f3.jpg,0,4008
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c06ef43e476fa9a2264b49bc5da459b0.jpg,0,4009
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c09a31a3bdd818c5b35bfa895ed6da53.jpg,0,4010
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c0b32b6a1015069af8ce0e4d69086d20.jpg,0,4011
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c0e3021734e2bebf5840ee13706ce8bb.jpg,0,4013
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c1349456de5ecbc6b70e11e3b3ab9f54.jpg,0,4015
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c1898fa8febcbc2cad22cfeed4bf6298.jpg,0,4016
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c1a01989a83ede05ca29751413a842f4.jpg,0,4017
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c1d46577dd6a8a846d84fd0e48da4f65.jpg,0,4018
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c1e925ef151277bcb8241b1780a1bef0.jpg,0,4019
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c22f922f332a5e8e061a705ab854cd34.jpg,0,4021
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c2341e210b8d1b0c03443db3e628b586.jpg,0,4022
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c24b1c96d22875a74ec7b1ea18a5eff5.jpg,0,4023
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c2783fbd83947872679005b90bee82d0.jpg,0,4025
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c293969a58b44eb5f2d3f560995a0589.jpg,0,2921
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c2ba597f136254fec0e840d9cd250659.jpg,0,4026
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c2d2c980fa44ed49f09b72e981f7f41f.jpg,0,4027
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c2eedc2159e31e8deaf341da5149afd3.jpg,0,4031
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c33d3fd181cb114831ea0e5522f34909.jpg,0,4032
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c342360dccf80d1a277389fcffd5fbf7.jpg,0,4033
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c345002c7b47f394da7ae7b613ac37b8.jpg,0,4034
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c361414f19087608baea858583b54ae2.jpg,0,4035
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c36d54d23a2439d517f7ac94e6354e4e.jpg,0,4036
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c38ed1c837039200b8931a8af44aa35c.jpg,0,4038
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c39429c2061b3761989acf905ac4d84e.jpg,0,4039
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c3c6b2b986d6fd1b024e23f73f54b29e.jpg,0,4040
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c3ed7beacb012b9b93a6d488d2734686.jpg,0,4041
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c40552ee48c99bdd1d53498afe860b3f.jpg,0,4042
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c4585bf499b860da576b4918c52186f3.jpg,0,4043
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c48b20e246dfe41e28e5987db38b9dfa.jpg,0,4044
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c493d352c19f3335f6a3d0084d1f1689.jpg,0,4045
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c4c552293f9445eda4aac7c35837a6bb.jpg,0,4047
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c4eebc5a9f0c599a95a3973374d7e637.jpg,0,4048
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c4fd7561727190e82973b57d5902d8b8.jpg,0,4049
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c5019f5a2ac5ea03def2ea8f3c955d02.jpg,0,4050
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c5052ee2294e401dc48443f923c13d2c.jpg,0,4051
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c53a02b4d37b8eb05e1d95031e511db1.jpg,0,4052
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c551ac5dd7a07cf0fb28e15d684d1d6f.jpg,0,4053
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c5736cf99fae6e110a1562376aa2ece8.jpg,0,4055
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c577d6b59c4f94c3c4fa852462014664.jpg,0,4056
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c58fca554afd75f7871250ae7467fbf3.jpg,0,4057
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c5a517a211dc11b493a535677fccf6d9.jpg,0,4058
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c5e21d7eab0bdc3fb781b2cf8e173695.jpg,0,4059
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c5ebf03722256e03eaaa10ffe42f191b.jpg,0,4060
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c613c384823db6d5cc5baee155af9fc3.jpg,0,3615
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c620528197219f75755714c3b2f15b09.jpg,0,4061
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c64949253c3cf6c012d90bbe9f3e056c.jpg,0,4063
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c6625a632e8d3b026aef6e41c11c4a2d.jpg,0,4065
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c67530e4c23c7ff239a4b314291f6920.jpg,0,4066
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c683084bf5720741e18904c16f6220c2.jpg,0,4067
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c6a1c5f3eac46d14ddc6492447933bf2.jpg,0,4068
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c6dee4636c0892e5a3eab8ae0ea4b051.jpg,0,4070
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c703bb7b3f4fcb17be43f25afc6a0e22.jpg,0,4071
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c73b3bc79426ac8cc91787ccbce6de67.jpg,0,4072
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c73c5a6e2229e87bc357ff961aefe8c5.jpg,0,4073
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c75accecffec3139f24a27340d237b63.jpg,0,4074
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c7752cf5f3dbd4ef658c946d2d82386a.jpg,0,4075
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c779a23be487cfc1ee248d7012789021.jpg,0,4076
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c785e7098bfa5aa8a15931b432a73499.jpg,0,4077
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c791cb325a7677d21b1bd51bb42f575e.jpg,0,4078
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c7aa06cc1829ba1cc985d9c9f3ea8ca4.jpg,0,4079
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c825233f39eb764f7ec43afb8873fb89.jpg,0,4080
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c827a0aec390ea403f02c1d27eb26a9e.jpg,0,4081
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c83393ac2325d62c0ed5e529f0402e62.jpg,0,4082
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c8470b1a1b9f89c9da1dd62e52e68aee.jpg,0,4083
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c84cc76d3a89474206eea90c2316e891.jpg,0,4084
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c8588b71900830cd94656ae17d903ad2.jpg,0,4085
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c866d71b4cc7af1b822d810ce521f5dc.jpg,0,2090
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c88b82dec0678281f737710d76ae4bd9.jpg,0,1882
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c8c5a1ed580a52fd706f132e3f7637ce.jpg,0,4086
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c90e611de6040de48f189dbc009414f8.jpg,0,4087
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c97b25be5c1a8e8099fa49c762f02a44.jpg,0,4089
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\c998a27867373d63a5685a0b427b9d89.jpg,0,4090
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\ca177a8db9d49e1102064004026a0873.jpg,0,4093
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\ca4150d9e58502e74d566ad898731f79.jpg,0,1882
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\ca44dca061e3a15c48d33844172bf19a.jpg,0,4094
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\ca535097fe02efdec8b343be09d5df8d.jpg,0,2274
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\ca73b8e716772472ea674caf6265e5b8.jpg,0,4096
